id,author,im:version,im:rating,title,content
4225926725,Bolfty,3.18.2,5,The best app,Having tried several company’s offering to get your perscription and send it to you they failed I was constantly phoning and chasing my order having to phone doctors and the companys too. ECHO is outstanding you get the app fill in the form then when your medications is approved you just request  when you are getting near the end of your medication they are very efficient and never had a problem at all well done Echo
4164943814,Dr Falken,3.18.2,5,Brilliant app - easy to use and great customer service,"Have been using this app for several months now. I have a repeat prescription but find it hard to get to a pharmacy due to work commitments. However, it’s a doddle with Echo. Get reminded, place the request, pay through the app and boom! It arrives through the door. (Not with a real explosion - that was for effect!)

Had a hiccup recently, though. Another healthcare app that manages my company medical insurance usurped Echo as my pharmacy of choice declared to my GP surgery. When I tried to order with Echo, the process stalled but Echo kept emailing me to keep me updated. When it came to action required from me, I dealt with Echo customer services and after a couple of promptly answered emails, Echo had sorted out the issue and the app notified me that my prescription was ready for payment. All fixed - great customer support.

There are similar apps out there for this function (and some will change your preferred pharmacy for you, it turns out), but I can’t fault Echo. If any part could be improved, I would like to see a ‘request and authorise payment’ option (rather than it being 2 separate operations separated by a nominal day or two), which preauthorises the payment on the condition that the GP approves the prescription. The next event would then be the prescription coming through the letterbox instead of a second visit to the app to pay once the GP has approved the request."
4094497800,Temperate,3.18.2,5,Very impressed,"Love this app.  Just completed my first order. Worked like a dream and my medication arrived earlier than stated given it was my first order.  I really like the daily reminder on my iPad to take my medication too and so much less hassle than going to the pharmacy to pick up the prescriptions. Tablets were shipped in a sturdy cardboard sleeve that was able to fit through the letterbox, so didn’t even need to be here to receive the Royal Mail 48hr package."
4057500334,Krysuk,3.18.2,3,Not smooth sailing - though they have tried to help make things better,"Had a lot of issues when I first started using this app and found myself without medication a few times because it wasn’t smooth sailing 
The service is more stable now, but often have to contact my doctor to make sure that they respond to the echo requests
An improvement for now, but hoping the service will continue to improve"
4049419895,Tillyfolou,3.18.2,5,Mr Conroy,"Excellent service, can highly recommend."
4029062649,mrschieffy,3.18.2,5,Great service.,"I am very impressed with the efficiency of this service, can’t recommend them enough."
4025762962,Molly brush,3.18.2,5,Game changer,I was always forgetting my prescription and also what I needed to do so this has simplified everything to an amazing degree. I just don’t have to remember anything any more
4025282363,Bmunch100,3.18.2,4,Great app,"Great service and much more convenient than going to a pharmacy. Why didn’t someone think of this sooner! Only issue is that it is constantly flagging to re-order when I don’t need to which is a bit annoying, but very minor."
4025213501,KathyB14,3.18.2,5,Excellent! Perfect service,"I have been using Echo for over a year now and it has been a perfect experience for me.  Reminders and meds always delivered before I run out. Like many others, my gp surgery is under so much pressure these days it was becoming more of a hassle to get repeats in time, particularly as I travel a lot for work.  
This service is fast and efficient - helpful if you have any questions and communication is great. All packages are small enough to fit through the letter box so you don’t have to be home for delivery. 
It has taken all the  stress away when it comes to making sure I have my essentials. 
I am sure too that it if more people use it, it will free up more time for GPS to see more patients - it’s a win win!  Great job Echo!"
4024918736,Lilacnala,3.18.2,5,A life changer!,Having a full time job can mean I rarely get to the chemist to pick up my prescriptions so echo delivering them to my door is super helpful! Also I receive a notification when I have 10 or so tablets left so I can order a repeat before I run out. Honestly the best app ever!
4024889135,saralukies,3.18.2,5,Great little app,Does exactly what it says on the tin
4024884118,Supersonicmoh,3.18.2,2,Echo,"Having used the app for almost 6 months. I find it really easy to use. It's just a matter of ordering via the Echo App and the medication turns up on your doorstep. However, lately I have experienced delays in receiving my medication on time. I am not sure if this due to my GP or the app. However, I would appreciate if better turn around times could be available. 9 days and still waiting for medications... Now have run out.. Still waiting!!!!"
4024863936,768ghi,3.18.2,5,Echo,Great service
4010834675,___dan,3.18.2,4,Fantastic,"This service is absolutely fantastic and the staff are always so friendly, helpful and reply quickly. Have recommended to everyone; my doctors and friends / family!

Edit: I’ve dropped a star on this as the wait times are starting to increase as it grows in popularity."
3993969334,Henderson86,3.18.2,5,So far so good,1st time using and very easy to order medication. Ordered on Monday and is dispatched in post by Wednesday.
3964417674,Andyg2,3.18.2,5,Perfect!,Had this app for some time now and was dubious as to how it would work but I have to compliment them in that I have never had an issue with ordering or delivery and any questions are answered in a speedy fashion. Highly recommend!
3948046290,Flyer-Adam,3.18.2,1,Not all medications available,"The service will not deliver controlled drugs.

Helpfully you only find this out once you’ve registered and the app has sent its details to your GP surgery already.

Even the FAQs in the app don’t mention this. They just talk about the process for electronic/paper prescriptions relating to controlled drugs - odd if the service won’t deliver them."
3937870348,Wilesy64,3.18.2,5,"Brilliant app, Brilliant service","The app is so easy to set up and use and is a life saver for those who are either unable to collect or have timing issues with the GP surgery and working hours. 
Prompt emails send reminding me when the prescription is due to be renewed and with a press of a button for each medication, delivery is within a week.
I love it."
3936682049,meganmegan13,3.18.2,2,Crucial lack of communication for daily medication,"When ordering medication that you take daily is it not necessary to be notified when there is a delay in the shipment to you? Or if you are having to order elsewhere and may take longer? The first time I used the service it was flawless and I even recommended it to my doctors so she could tell more people. HOWEVER, the last 2 times when placing an order they have failed to tell me that it is out of stock and that they are waiting a restock.. the date of which they have no idea. My first delayed order was still saying ‘processing’ after 9 days of ordering!! Both times I have had to contact customer services and ask what is happening to my order to be told they don’t have an expected date of arrival to which then I have to cancel my order await refund and reorder with my chemist. The whole point of this repeat prescription service is for people who are repeatedly taking medication. This is crucial information that NEEDS to be supplied and the lack of makes the app and the whole concept behind it completely and utterly useless."
3933836674,Red Ron70,3.18.2,5,Review,Very happy with echo they are always happy to help you if needed I’ve never had to wait long for my prescriptions and they always keep me informed of what’s going on.
3933306758,katederby,3.18.2,5,Echo should get 10 stars,Always on hand if I have questions always dispatch at the right time fabulous. Highly recommend these guys
3933243930,Socoxocox,3.18.2,1,Choose ANY OTHER prescription service but this,"I’ve had nothing but problems with prescriptions since joining, and terrible, slow customer service every single time I’ve had a problem. Not fit for people who are reliant on repeat prescriptions. Use Pharmacy2u or ask your GP for their recommended service."
3929848676,Rae sc,3.18.2,1,Too many problems,"I had high hopes for this app but have generally found the whole process very slow and had to prompt them to send requests to the GP.  I have also been sent medication in packages too large for any post box, which they promise they don’t do.  If you have to collect from the depot then I would collect it from the chemist myself.  Also had medication out of stock which they haven’t then ordered in without me requesting this.  I will not be using them again."
3929826646,ygitoo,3.18.2,5,Professional,"Great service, a very easy way to get regular medication"
3921590967,Orzo73,3.18.2,1,Be very careful,"Created a new account and two tablets fell within two week ordering period, so I place an immediate request. 7 days later (5 working days) and no update to my request. I contacted Echo and was told they could not find my NHS record. All details I had supplied were correct. 1 star review because 1. No warning online that initial requests may take longer than 2 weeks to fulfil. 2. Frankly irresponsible of Echo to leave it knowing my medication would run out in 2 weeks without letting me know what was happening. I only found out when I asked. Consequently I cancelled the request as they could not be fulfilled in time and I will now cancel my account."
3897561239,MikeG9182,3.18.2,5,Good customer service,After initial problems all was sorted out. I have revised my rating to 4 stars.
3873288178,rjnash,3.18.1,5,So easy,After frustrating incompetence from my local pharmacy it has been a delight to use this app and the people behind it.
3846006688,kkqq1098345,3.18.1,5,good service,response quickly
3845095005,ktil19,3.18.1,5,Brilliant,"Great app, never had any problems, it works like a clockwork dream!"
3833190160,emloudon,3.18.1,5,Brilliant and easy,First time I have used this app but it is amazing and I can’t believe it’s free of charge !!! I tried to use another app but never received my prescription. I was really pleased when I got home from work and it was sitting on the mat - thank you for making my busy life a tiny bit easier x
3829409816,SEOKJINHIE,3.18.1,5,So good for people who are too busy to make appointments,"I go to University and work so it’s very hard for me to make appointments with my GP and know whether or not I’ll actually be able to attend them, and for simple prescription updates, it’s not very efficient for me to have to spend 20+ minutes waiting for a piece of paper. This app takes all of that away - so long as you have had to prescription given to you already. I love the convenience and that there’s no delivery fee!

The only thing I do wish, however, was that there was a way to leave a note or something for my GP just in case I need to request a higher dose or something like that, but I do suppose there could be a lot of problems arising with this idea."
3827852838,silimus,3.18.1,5,Amazing!,"Im 23. I work Shiftwork in the care sector. I never have time to get my prescriptions so I used to always neglect my health, but echo is amazing! I order all of my prescriptions once a month and they arrive 2 days later. I have a prepaid certificate which works perfectly with this app. I highly recommend to anyone! I will continue to use echo for as long as its around :) I love that it tells you when to take your medication. I also love that it tells you when you need to reorder and how much of that medication you have left, really nice features. The app is so easy to use!

thank you echo! 10/10"
3825233077,Debbie don,3.18.1,5,Thanks,"Stress free way of ordering meds , best I have every used . No hassle no issues thank you"
3801929398,satpoonia,3.18.1,4,Excellent,"Everyone should have this App. It’s excellent and the service is absolutely fabulous. It keeps me on track with my medication and I love how it gives me a reminder when I’m running low. 
I would highly recommend this app as it’s made my life so much easier."
3801662155,claudine!,3.18.1,5,Great,"What a great great app, easy to use, meds’ arrived quickly. Really pleased, do I’ll be using this service again"
3790686396,Claire-Marie,3.18.1,1,Appalling customer service,"Unfortunately can’t give 0 stars! I have a chronic condition which requires me to take regular daily medication. Living in a rural location where our local surgery has recently closed I thought this was the answer. How wrong I was! I always order my prescription in plenty of time, but Echo failed to request it from my GP resulting in me having to chase it up. When it was eventually processed I was told it had been dispatched only to receive another email a day later to say one of my vital meds was out of stock. What did Echo do? Cancel the whole order???? This is despite me asking them not to! Suffice to say I will not be using them again. Faceless company, appalling customer service who tell you blatant lies via the customer chat."
3779978889,Stella SS Wales,3.18.1,1,Not available in Wales,Really? England only. I will adjust my rating if I can try the app in Wales.
3775971725,Melted lance,3.18.1,5,Excellent App !!!! 👍🏻👏🏼👏🏼,"Absolutely brilliant!!
Ordered tablets and they arrived by post within a couple of days.. 
I have a lot of meds and this app helps me keep track of what I need and when..
Keep up the great work 👏🏼👏🏼😁😁"
3770352263,Lhkers,3.18.1,2,Weeks of waiting,Taking ages. Poor communication.
3769960248,oneeyedtapper,3.18.1,3,Brilliant but...,"This app and service is brilliant but I find the colour scheme difficult to work with, inverted and not inverted. I know it sounds trivial and I could default to VoiceOver to navigate around the app but I’m stubborn when it comes to independence! 

Service is fast and reliable, I’ve used it for several months and have recommended it to other family members who appreciate it too."
3766124444,Pink nannie,3.18.1,5,Echo,Great fast no waiting in the chemist service . It’s the way forward only gripe is on a repeat prescription it always told you when your blood tests were due and with this service there is no advise maybe this could be included on here too?
3743128945,Bong face killa,3.18.0,5,Great app!!,"This app is an absolute god send! 

I suffer with mental health problems and am on four repeat prescriptions on a long term basis. Before I stumbled across this app it was REALLY hard to remember to get repeat scripts and I found it extremely difficult as my dr surgery is in a different town and i do not drive so had to get the bus. Part of my MH conditions is that I find it very hard if not impossible to talk to people on the phone. This app completely bypasses that whole difficulty. This app saves me literally days worth of hours!

I am also on long term sick benefits and was SO impressed that all I had to do was take a picture of my benefits entitlement letter, click send through the app and within a couple of hours I was all set to continue receiving my free NHS prescriptions via this service. 

As I said earlier, an absolute life saver for me. I couldn’t recommend this service enough. It makes me want to shout from the rooftops. I could see it being particularly useful for people that have communication problems, like myself, or elderly people that cannot physically manage to get themselves to the dr. 

Thank you sincerely, kind people at echo!"
3739195447,MrsJ-24,3.18.1,2,Never works properly,"Every month I have the same problem; request refills of meds, they order the wrong medication, it gets cancelled, I have to order again then it takes two weeks of messages for advice to and fro to be able to pay for them.
Then the packaging is too big to go through my letterbox, so I still end up fetching it from the post office. Very annoying!"
3733565949,TinyTim2000,3.18.1,5,Life changing,"I have been using this app for some time now. I can honestly say it’s changed my life. No more endless calls/ visits to my GP for my prescription, delivered right to my door and ensures I never run out of medication. The other benefit is that it’s helped me take my medication in the right way, something I often overlooked. Of all the apps I’ve tried, Echo has been the best."
3733362898,Mermaidgirl72,3.18.0,5,First time user,Very easy app to use. Saves time having to go to GP surgery to make request. Will wait to see what delivery time is like. So far have recommended to my husband.
3731994709,CaeRollins,3.18.1,5,Best app I’ve ever used,"This app has made my life so much easier. I don’t have to hassle with my repeat prescriptions and they’ve successfully been able to process one off prescriptions for me too. This app means I can balance my work life and my health, I’ve already recommended it to three of my friends. I have medical exemption card which is easy to add to the app. App is completely free - I’d recommend it to anyone."
3729910856,yacht hera,3.18.0,5,Easy!,Takes all the hassle out of picking up pills. I can order while travelling and they are waiting for me on my return. And ... it’s so simple.
3725069875,SAG-0,3.18.0,1,Not letterbox friendly,Smaller postal boxes would help
3719963588,Lucy_Horsey_lady,3.18.0,1,Dreadful,"What a waste of time. They spent ages processing a prescription request. Finally got it confirmed, paid for it and was then emailed to say they can’t get medication so will get a refund in 5-10 days and have to go to my local pharmacy. Don’t bother with this app and just order prescriptions as normal; it will save you time and hassle!"
3717547691,Manthestan,3.18.0,5,Brilliant,Very easy to use. Fast & Efficient service. Knowledgeable & helpful staff.
3716390074,TheNewMrsDee,3.18.0,5,Game changer,I order when I need to knowing I’ll have my meds within a couple of days. Links with the doctors if I need to see him and even reminded me to order extra because of Christmas - love this app & service
3712553234,Sami Ristimäki,3.18.0,5,Best way to order medication to your door.,Pain free way to order medication and extremely helpful customer service team.
3693158752,Sue Latham,3.18.0,5,New customer,"I have not long been a customer of Echo but I must say ,up to now , I have nothing but praise so far. Better by far than the two previous firms that I have dealt with and left both confused and frustrated 

Thankyou 
Echo"
3678823511,Kurlykebab,3.18.0,5,No more time wasting in the phamacy,"My local pharmacy is very helpful and friendly but unfortunately the waiting times are painful and at the end you still may not have had all your prescription fulfilled, having to come back at a later date to pick up the rest. This app and process suits me and my lifestyle perfectly and I feel in control and on top of the whole families medication."
3665697061,CoxyMay,3.18.0,5,Where have you been all my life?!,"Amazing no-hassle service!! No having to physically call the surgery for a prescription 7 days before I need it, no need to wait for the slightly grumpy receptionist to process the order, no need to wait for it to arrive from the surgery to the chemist by carrier pigeon -perfect!  A service for real people with busy lives. Thank you!"
3661753514,Elena Mekhtieva,3.18.0,5,Great App,"this app allowed me to get a repeat prescription without having to go to the GP every time and we all know how hard GP appointments are to get,
honestly the best when it comes to repeat prescriptions on the NHS I would 110% recommend this app."
3660767467,heatman60,3.18.0,5,Fantastic,As I work all around the country I never have much time to put a repeat prescription in this has helped me in a great way I can now order my prescription in line and it’s delivered very quickly to me thank you x
3644966852,evj9879,3.18.0,5,Improved my health!! Can’t live without it,"I always used to forget to put my repeat prescription in, leading me to have weeks or so without it. I would feel so awful.

No echo not only reminds me that I need to order a repeat but does it for me and puts it through my letterbox!!

It’s absolutely amazing I now could not live without it."
3633693674,nc da crit,3.18.0,2,So disappointing,"Promises so much but if you have Parkinson’s, delivers very little. Never has sinemet plus in stock and cancels my order every time I use them. Very poor"
3633445419,Ocdtracker,3.18.0,5,Brilliant,Absolutely brilliant.  They sent a reminder email to re order my statins - click one link they contacted my GP and five days later my drugs arrived for free in the post.  Completely brilliant.  Before this I had to phone the chemist who then make a mistake and don’t contact the GP so I had to go back to the GP reorder the drugs then go back to the chemist again.  This app has removed all that fuss! Perfect
3629703857,cjananny,3.18.0,5,Echo has changed my life,"I have ongoing repeat prescriptions and sometimes forget when which one needs to be ordered this service reminds me when I need to order, what I need to order then delivers it straight to my door, being physically disabled this has made the headache of ordering prescriptions so simple it is a pleasure. Thank you I have recommended you to everyone I know"
3629628498,Hutch2006,3.18.0,5,Amazing,The team at echo are so helpful even when I am getting stressed about running out of meds because my surgery have messed up again!! They are so quick and efficient and kind!! Thanks Such a huge stress taken away from having to get my meds from surgery/pharmacy!! Love echo and recommend it to EVERYONE!!
3623007020,Billpix,3.18.0,3,Restricting,"I have been using the echo service for some 18 months. The supply and refill aspect of the service is excellent, and I always get my meds on time. However, I rely upon a different app to keep a check on how many tablets I have left. Unless I am missing something, there is no way that I can correct tablet numbers without contacting the supplier. This can be inconvenient, and I would prefer to have the ability to change figures when I stock check."
3619850068,iambruceadams,3.18.0,5,Never 👏🏻 fails 👏🏻,"This app is life changing, in an actual way rather than the hyperbolic way that phrase usually gets used.

On the rare occasion that something goes wrong – very occasionally on their end, but far more often to do with inefficiency elsewhere in the chain or my own omission – their response has never failed to exceed my expectations. As a result of their interventions, I have never been without medication in the 2 years I have been using it.

The best thing about Echo is that it’s one part of the chain between my GP and the medication being in my hands where I can always rely on being able to talk (instantly) to an empathetic human. Repeat medication can be complicated enough as it is. Echo makes it simple."
3616809854,Cáilin,3.17.1,5,Love this App,Echo are so quick at sending out repeat prescriptions and they keep you updated along the way. Their team are great at responding to any queries and they’re so friendly and helpful. I used to forget to order my prescription on time but not anymore. I’d be lost without Echo!
3616688181,tallgal0610,3.18.0,4,Best app ever,I have been using this app for the past 2 months. It is really accurate and helpful. I don’t have to call the pharmacy or go and collect it. Everything can be done within seconds in the app. Medicine is delivered free of cost. Really easy to use and a lifechanger.
3614903949,cdmarkp,3.18.0,2,Improvements needed!,Not good at keeping track of medicines. Have to do this using another app.
3614719966,Tooth angel,3.17.1,5,Helpful,More helpful than walking to your doctors cuts out the legwork. As for me picking up perceptions was a pain as I work. Had to ask my husband nicely to pick up but now he’s not inconvenienced. So sign up to day as Hassle  Free ❤️❤️❤️
3614692749,Kevster1961,3.17.1,5,"It’s so easy,  I love it.",Having used local pharmacy’s to deal with my repeat prescriptions with a total lack of success  i was slightly suspicious of using an app. But it has been fantastic. They remind me when to order the next batch. I tap a couple of items on the screen and these guys do the rest. They even tell me when to expect the parcel to arrive. All in all I’m delighted with the service and I hope it continues to be as good in the future.
3614686416,Mick L cumbria,3.18.0,5,Michael l,I’ve used this app for quite a while now and to be honest I can’t fault it I’ve never had any problems all always get my medication on time and always keep you informed with progress of your prescription first class service
3614298010,Lisaabb,3.17.1,5,Absolutely brilliant,Absolutely brilliant! With a busy life with kids and two lots of pills I have to take every day eco makes sure I have them on stock at home and also sends me a reminder every day to take them! Utterly amazing 🌟
3612889768,MrsILoveCake,3.18.0,5,Fabulous service,"This app has been a total game changer for me. I was finding it difficult to manage remembering to order my prescription and then find the time in my busy schedule to go and pick it up. When I notice I am running out I literally pick up phone, order my medicine and a few days later it arrives through my door. No more missed doses. Thank you Echo."
3612856862,VinnyTag65,3.18.0,5,Notification indicator faulty,"Despite pointing this out to support, the app constantly shows the indicator that there’s a message when there isn’t one. 

I don’t know why this simple issue is not being fixed."
3612414182,yoshelynfielding,3.17.1,5,Never again queue at the pharmacy,"I have a repeat prescription that I have to get every month. I used to have to go to the pharmacy each time and queue for a while after work. With this app never again, the reminders are helpful when you are busy to realise you are about to run out of medicine. 

Love it! Highly recommend it"
3612339366,crazycat126,3.17.1,5,Review,"Good app, really good communication and easy to use, the only thing is it stopped notifications of medications so I forgot a couple"
3612277551,Gr-ahaaam,3.17.1,4,Great App - with a couple of exceptions,"Overall a great app. Fabulous service meaning I don’t have to go out to the Pharmacy (sometimes not easy with disability). 
Could be improved by offering medications split into daily (am/pm) doses (as some others are starting to offer). Also, I can’t find a way of removing notifications without ordering medications that I sometimes don’t need!"
3612118045,sftstlv,3.17.1,4,Brilliant,"Great service. Customer service was fab as I contacted them when my order was already processing to request for the medicine to be delivered to an address in another city. I had some fridge items in the order and knew it’d get to my flat days before myself. After my contact with the team it took about 16 hours for the order to get where I was! 
My only complaint is that the led reminders have stopped working for me."
3612088430,Michael P D,3.18.0,1,1 star because you can’t give 0,"App Never worked as it should, now the boxes they send don’t fit through the door so I have to collect them from the Post Office so I may as well have ordered from local Pharmacy and walked there to pick them up"
3612057186,Alfa wolverine,3.17.1,5,Mrs,"Hi I have found this app very useful, it has taken the stressful time I had ordering my medication and then not getting it on time. Now it is easy and comes in plenty of time so I don’t run out. Thank you Echo team."
3612023825,Peter Conboy,3.17.1,5,Game Changer!! 😝,"I am so happy I found the Echo app. Have a repeat prescription every month and this makes it so easy. I never forget or miss a prescription!! No more trips to the doctors or to the pharmacy. Even get reminded to take my medication. The customer service is great too. Very quick response and all done in the app. Keep it up Echo peeps, you are doing a great job!!! Couldn’t be happier 😂"
3612000666,**our house**,3.17.1,5,Sammy,"I love this app. They somehow manage not to lose the personal touch which I find incredible. Any issues are quickly resolved by polite, helpful staff and the reminders are invaluable as I’m always busy and it the past often ran out of meditation. Would highly recommend! :D"
3611985874,sunshineboss,3.18.0,5,Great job,They do a great job at reminding me when I need to order more medication
3611955207,Geofrocket,3.17.1,5,Prescription delivery,100% pleased with the ease of use and efficiency of the whole thing.
3611950095,mondog.123,3.17.1,5,Echo,Fantastic service
3611943200,MrsBishop2016,3.18.0,5,Brilliant service,"Signed up to this service as I run out of my medication at different times and can never get through to my surgery to order a repeat prescription.
This service is fab! I’ve had no problems whatsoever and as long as you don’t wait until you have completely run out before reordering they are always very efficient at delivery.
This service has made my life much easier!"
3611938119,JONO74,3.18.0,5,Brilliant,"Had no problems with this service at all, makes life so much easier."
3611930961,lin150959,3.18.0,5,Life saver for busy people,"This is perfect, don’t have time to get to my surgery. This allows me to keep my meds up to date and even reminds me to take them, great service."
3611900544,Emmak49,3.17.1,5,Amazing,"I log onto the app- order my items, they arrive at my work within 48hrs normally. 
It saves a trip to the doctors and the chemist.
It’s amazing."
3611812640,alexnellie,3.17.1,5,Fantastic service,Best thing I ever did was download the Echo app! So easy to use and no more trips to put in repeat prescription only to have to go back 2 days later to get. Not only that but the reminders when and how much to take through the app are really helpful. I would recommend Echo to everyone 😀
3611811238,12341378,3.17.1,5,App needs work,"The app is terrible considering how good amazon and Alexa are. 

The skills section resets every time you enable a skill so you have to scroll all the way down again and again."
3611795513,shotsboy,3.17.1,5,Top Class Service,"I am very happy with the service that I get from Echo. Never had a problem with anything that I have ordered.

Derek Court."
3611780917,Arcoiris2012,3.18.0,5,Fantastic Service,"I can't recommend this app and service enough. Everyone who has repeat medication should use Echo.

Communication via the online support is fast and personal.
This is the future of repeat medication ordering.

I can't wait until it's available for under 18s also as it will make it much easier to coordinate meds for our little one.

I have one suggestion which is to be able Pre-add all meds prior to ordering as at the moment you can only add those that a required right now. It would be good to add all meds and tick those you required at that time. I recommended this app to friend yesterday and helped her to create an account. Unfortunately she wasn't ready to order any meds so I couldn't help her add her current medication. 

This is a very small issue but doesn't affect my recommendation in any way."
3611777696,KEMOCJ,3.17.1,5,Prescriptions to the door,"Best way ever for prescriptions, simply “tap the app” and then sit back."
3611773238,shellydevon,3.17.1,5,Echo,Fab!  It’s brilliant and it saves time.  Thank you!!!
3611771930,Jen66666,3.17.1,5,Excellent!,"No more travelling to doctors or chemist. No more queuing at doctors or chemist. Just sit back and wait for the medication dropping through the letter box.
It was so much trouble before when I had to order a repeat prescription from the doctors and half the time when I went to pick it up they couldn’t find it or it wasn’t ready. 
I would go to the chemist which is very handy right next door to the doctors. The only trouble is the chemist is always busy and you can wait sometimes half an hour among people with illnesses coughing and spreading germs.
I would definitely recommend Echo."
3611771009,Dr Loobie,3.17.1,5,Great app and service,Easy app. Great communication. Speedy service. What's not to like? I recommend it to my patients. Well done.
3611769804,Rubybloo,3.17.1,5,"Great app, not so great updates","Whilst the service that this app provides is brilliant, there are problems with the app when it is updated. Sometimes features disappear and this can be frustrating. For example if you want to change the times of pill reminders you are unable to. Another example was when I needed to change the remaining number of pills as it was out of synch with the actual number of pills I had left. I asked the help team who informed me that they wouldn’t be able to do it for me as they were unable to do this at present and would hopefully be able to do it in the New Year! Aside from these grumbles, the service provided is very good and it is clear of the progress of your order. Just fix the bugs and it would be 5 stars from me!"
3611717543,mini mand,3.17.1,5,Wonderful,"I work in the NHS and work 12 hr shifts. I have a prepayment certificate and order 3 items a month. I’m not always able during the week and weekends to ring my GP and re order my items let alone pick them up. 
I open my app and order my items then a few days later they arrive. No hassle negotiating the doctors receptionists, trips to the chemist waiting in a queue. It’s been a life saver for me...Thank You Echo!"
3611698267,Horseit,3.17.1,1,The idea of this is great but ....,Every proscription I’ve had I’ve had to chase up  being sentinel. A whole goose chase why I live the idea of the app and being sent in the post is a lot more convenient  it’s to much hassle all I do every time now is chase up and every time it seems to be getting worse each time
3611690530,megmog123454,3.17.1,4,So efficient!,"Echo has been a life changing app for me personally, it’s quick and efficient and lets you know when a refill is required. As I struggle with anxiety this app also helps with the stress of having to order a prescription in person. So it’s one less thing to worry about."
3611662897,Magic063,3.17.1,5,Time saver,Echo has helped me keep up with my medication. No more waiting in chemists only to be told that ‘one item is out of stock’! Thank you all for your hard work and Happy New Year to you all!
3611656551,linedancer2010,3.17.1,5,Excellent,Service and delivery prompt. Can’t fault them 👏🏻👏🏻👏🏻👏🏻
3611652257,Ms Demeanour,3.17.1,5,BRILLIANT,Taken the hassle out of repeat prescriptions- even to reminding you to order in time to receive tablets BEFORE running out (my old behaviour). Delivered to your door... thank you thank you thank you :)
3611626529,Worry pot,3.17.1,4,Reminder glitches,Love the service but find you are reminding me to reorder very soon after previous order received
3611622809,Kimbly1891,3.17.1,4,Easy to use.,"Very easy app to use and very helpful if you have multiple repeat prescriptions. I very much like the fact you can use ApplePay to pay for the prescriptions for the quickness of it. 

Only downside is that I can’t change the frequency of the notifications or the amounts."
3611622392,S4banna,3.17.1,5,Amazing needs a couple of tweaks,"After the government stopped automatic renewals I kept running out of my meds.  No matter how many reminders I set myself to call the doc and get a renewal it never happened in time. This is so easy, it reminds you, sends off the renewal and the
Meds arrive through your door. 

The only issue is when you put in an early request, like over Christmas when doctors will allow an early request, the original date remains and you have to submit a request you know will be refused. Other than that it’s an amazing app and I wouldn’t be without it."
3611614536,Deriside,3.17.1,1,Was fantastic now a pain!,When I first got the app it was amazing and I had my first two deliveries fine.  Unfortunately then it went wrong.  It emailed me saying that my doctor would not approve my prescription even though I had received it.  Now it tells me I need to order more even though I don’t.  I called them and was told it would be sorted before the end of the year but it’s not.  Now it is just confusing and annoying.  I think I’m going to go back to my local pharmacy as this never happened with them.
3611609852,LiamCarbin,3.18.0,5,The best!,"As a supporter from near enough day one. What is there not to love. A really intuitive easy to use application for managing your medication. Easy to order repeat prescriptions through the app in seconds. Delivered straight to your door in a day or two. Gets rid of the hassle of finding time to get to the local chemist. 

Notifications through the app to remind you when to take your medication for that. 

And finally a brilliant team behind the scenes. Who are more than happy to help with any issues you have  and are easily contactable via the In app support feature. Or to send you cute little notes in your packages ;)"
3611587540,E-M-M2695,3.17.1,4,Amazing service,"Love Echo, super easy to use - much to my surprise! Their customer service is brilliant and it’s honestly changed the way I look at prescriptions, I used to dread organising mine because it was always more complicated than it needed to be. Now it’s super simple and comes right to my house. The only thing I’d like to see from the app is an option for delivery instructions, we have a neighbour who is less than polite about taking in packages so I would like the option to specify to leave in the porch or just advise against the posty leaving it with that specific neighbour!"
3611582439,ellllhtxybfxi30,3.18.0,5,Amazing,"Love love love this app! Thank you for saving me the trouble of having to visit my pharmacy several times a month ✨ 

Suggestion: I think there could be an option that notifies you when it’s been a month since you’ve last ordered so you can reorder! (For those with regular prescriptions)"
3611573756,demitrakis,3.17.1,5,Absolutely amazing,Always get a message on my phone and I’m running out of my medication the repeat restriction is actually amazing always on time
3611563608,I Wells,3.17.1,5,Improvement needed,"Initially a great service, but lately service has lapsed, received empty box two weeks ago !!!!!
Have lost faith in service after a great 7 months service
Hopefully next 7 months will improve"
3611559278,Droopy55,3.17.1,4,Very good but .......,I have found this very good to manage my prescriptions and so easy now they are all delivered but there is a bug which tells me I need to request items which have already been delivered. I spoke to support and received a standard reply which was obviously produced by the company and not the customer service assistants own reply which made no sense and the app still insists I need to request these items. Support needs more training and bugs need fixing
3611557977,VETERAN EX-RN,3.17.1,5,⭐️⭐️⭐️⭐️⭐️ - Excellent,Have been using this for over a year now and it fits in really well with my lifestyle and what I need to do (No more trips to the Doctor to get prescriptions and then another trip to collect the medication from the pharmacy) - All went to my door or my BFPO as required. Any problems I’ve had have all been sorted quickly and simply by the ECHO team.
3611549693,Kezzabird,3.17.1,5,Fab way to get prescriptions delivered,"I find this app very good, useful and if I do have a query you can message someone. They have always come back to me very quickly. Would recommend"
3611543644,Devonmfloyd96,3.17.1,5,Life saver,"I absolutely love this app, don’t know what I’d do without it. It saves me so much time and effort"
3611541394,alfiesd,3.18.0,2,Only used once,"First time was good but tried to order again and I had the receptionist at the doctors ringing me saying that I had faxed it and they don’t do that, so haven’t used it since in case I get another lecture"
